LNR,RESPONSE
22329,0.004042169944885229
22643,0.0
22959,0.0
23280,0.0
22996,0.0
22997,0.0
23315,0.0
23033,0.012334046510553824
23455,0.2
23339,0.0
23371,0.1
23080,0.0
23384,0.0
23101,0.1
23118,0.0
23400,0.0
23139,0.0
22850,0.1
22881,0.0
22891,0.0
32071,0.1
32076,0.0
31775,0.004042169944885229
32743,0.0
32438,0.0
32443,0.0
45011,0.0
45327,0.0
45332,0.0
45334,0.0
40520,0.1
40846,0.017509831348629837
41159,0.1
41489,0.0
41807,0.0
41813,0.0
42128,0.0
42450,0.0
43406,0.0
43411,0.0
43417,0.1
43726,0.0
45024,0.0067711779697998496
40853,0.0
41510,0.0
41514,0.0
41832,0.0
41838,0.0
42156,0.009071343761152938
42475,0.0
42798,0.0
43107,0.0
43111,0.012334046510553824
43120,0.0
43121,0.017509831348629837
43422,0.0
44070,0.0
45042,0.012334046510553824
40546,0.0
41522,0.012334046510553824
54649,0.1
54650,0.0067711779697998496
54973,0.2
54986,0.0
55300,0.0
55306,0.0
55617,0.017509831348629837
55619,0.0
51440,0.0
51442,0.2
51443,0.0
51772,0.0
52104,0.012334046510553824
52424,0.012334046510553824
52434,0.0
53069,0.0
54025,0.0
54362,0.0
54674,0.0
54678,0.012334046510553824
54995,0.2
55314,0.0
55322,0.0
55639,0.0
55644,0.0
51135,0.012334046510553824
51462,0.012334046510553824
51466,0.0
52123,0.0
52456,0.012334046510553824
52776,0.012334046510553824
53090,0.0
53095,0.0
53407,0.009071343761152938
53729,0.0
53735,0.0067711779697998496
54047,0.0
54692,0.009071343761152938
55017,0.0
55020,0.0
55027,0.1
55028,0.0
55657,0.0
55660,0.0
50841,0.0
50846,0.0
52143,0.0
53436,0.0
53758,0.1
54064,0.0
54073,0.0
54395,0.0
54397,0.0
54402,0.009071343761152938
55048,0.0
55358,0.009071343761152938
55678,0.0
50858,0.0
51181,0.0
66118,0.0
66125,0.0
61671,0.0
62299,0.004042169944885229
62613,0.0
63253,0.1
63255,0.0
63577,0.1
63580,0.0
63586,0.0
64217,0.0
64223,0.0
64226,0.0
64855,0.0
65189,0.0
65497,0.0067711779697998496
65816,0.0
61368,0.0
61994,0.0067711779697998496
61996,0.0
62010,0.012334046510553824
62960,0.009071343761152938
62961,0.1
63288,0.0
63596,0.0
64558,0.0
64562,0.0
64882,0.0
65210,0.0
66156,0.0
61705,0.0
62026,0.0
62348,0.0
62656,0.0
62665,0.0
62974,0.0
62988,0.0
63295,0.0
63297,0.0
63305,0.0
63624,0.1
64895,0.0
65216,0.0
65228,0.0
65863,0.0
65870,0.004042169944885229
61084,0.0
61716,0.0
62686,0.012334046510553824
62689,0.0
62692,0.0
63319,0.0
68020,0.0
68337,0.0
68660,0.1
68673,0.0
68977,0.0
69297,0.017509831348629837
69306,0.0
54522,0.004042169944885229
54848,0.0
55154,0.0
55163,0.012334046510553824
55165,0.0
55805,0.004042169944885229
55808,0.0
50990,0.0
51641,0.0
51964,0.1
52607,0.0067711779697998496
52608,0.0
52924,0.0
52934,0.0
53253,0.0
53262,0.0
53902,0.0
54205,0.0
54208,0.0
54218,0.1
54861,0.0
54862,0.0
51001,0.2
61152,0.1
61155,0.0
61162,0.0
61793,0.0
61799,0.0
62127,0.012334046510553824
62754,0.0067711779697998496
63078,0.0
64035,0.0
64048,0.0
64688,0.1
65010,0.0
65314,0.0
65329,0.0
65635,0.0
65645,0.0
65957,0.1
65960,0.0
65965,0.017509831348629837
61179,0.0
61511,0.0
61819,0.0
61827,0.0
63422,0.0
63739,0.0
63744,0.0
63751,0.0
64376,0.0
64379,0.0
45499,0.004042169944885229
40673,0.0
40992,0.0
40998,0.0
41318,0.1
41327,0.017509831348629837
41966,0.0
41975,0.0
42292,0.012334046510553824
43574,0.0
44213,0.0067711779697998496
44548,0.0
44861,0.0
44864,0.0
45185,0.0
45187,0.012334046510553824
45513,0.0
45520,0.0
40695,0.0
40705,0.0
54147,0.0
54479,0.0
54789,0.0067711779697998496
55127,0.0
55753,0.012334046510553824
50938,0.0
50946,0.0
51264,0.0
51907,0.0
51924,0.1
52249,0.0
52576,0.0
53529,0.0
53535,0.008227815848666026
53541,0.0
53851,0.0
53854,0.0
53858,0.1
54490,0.1
54818,0.0
55457,0.0
50954,0.0
50959,0.0
51275,0.1
51280,0.0
51292,0.0
51934,0.0
52256,0.012334046510553824
52259,0.0
52264,0.0
52267,0.2
52272,0.0
52583,0.0
52591,0.0
52597,0.0
52900,0.0
52907,0.0
53557,0.0
53558,0.0
54191,0.0
54196,0.0
17291,0.0
27093,0.0
26790,0.1
26795,0.0
27109,0.1
26798,0.004042169944885229
26811,0.0
26828,0.0
27153,0.1
26883,0.0
26884,0.2
27191,0.0
26660,0.0
26677,0.0
26690,0.012334046510553824
26692,0.0
26695,0.0
27006,0.0
27009,0.1
26698,0.0
26702,0.0
26709,0.0
27703,0.0
27383,0.0
27396,0.0
27398,0.1
27400,0.0
27741,0.0
27753,0.0
27429,0.0
27776,0.0
27444,0.0
27861,0.0
27460,0.009071343761152938
27791,0.1
27808,0.009071343761152938
27506,0.0
27514,0.0
27825,0.0
27523,0.0
27538,0.0
27564,0.0
27567,0.0
27573,0.0
27265,0.0
71252,0.0
66464,0.0
66468,0.0
66473,0.0
66788,0.0
67100,0.0
72758,0.0
73079,0.0067711779697998496
73089,0.0
73397,0.1
73406,0.0
74054,0.0
74358,0.012334046510553824
74372,0.0
74681,0.0
75334,0.1
76286,0.0
71495,0.0
71507,0.0
71827,0.0
72143,0.0
72146,0.0
72461,0.0
73103,0.1
73747,0.0
73755,0.0
73756,0.0
74063,0.008227815848666026
74073,0.0
74378,0.0
75018,0.012334046510553824
75024,0.1
75354,0.0
75673,0.0
75979,0.1
76302,0.0
76307,0.0
71519,0.0
71846,0.0
72159,0.0
72163,0.008227815848666026
72170,0.0
72479,0.0
72486,0.0
72807,0.0
72810,0.1
73116,0.0
73130,0.1
73134,0.0
73762,0.0067711779697998496
75046,0.0
80787,0.008227815848666026
34317,0.0067711779697998496
34320,0.0
34655,0.0
34656,0.0
34342,0.0
34670,0.0
34378,0.1
34787,0.012334046510553824
34794,0.0
34399,0.0
34691,0.0
34693,0.0
34412,0.008227815848666026
31532,0.0
44791,0.0067711779697998496
45117,0.0
45129,0.0
45452,0.0
45459,0.0
45460,0.0
40625,0.0
40958,0.0
40968,0.009071343761152938
41284,0.012334046510553824
41616,0.0
41929,0.017509831348629837
42251,0.0
42253,0.2
42901,0.0
43213,0.0
43220,0.0
43523,0.0
43843,0.0
43852,0.0
43853,0.0
43860,0.0
44169,0.1
44506,0.0
44811,0.0
44822,0.0
44825,0.0
45146,0.0
40656,0.0
40988,0.1
41303,0.009071343761152938
41311,0.3
41313,0.0013916500994035786
41953,0.0
42275,0.0
42594,0.004042169944885229
43240,0.0
43871,0.0
43876,0.0067711779697998496
43881,0.0
44195,0.0
44514,0.0
44522,0.0
44829,0.017509831348629837
44833,0.012334046510553824
45157,0.012334046510553824
45161,0.0
45173,0.0
33676,0.1
33678,0.0
33979,0.0
33980,0.1
24298,0.0
24300,0.012334046510553824
24305,0.0
24599,0.0
24609,0.009071343761152938
24611,0.0
24330,0.0
24335,0.0
24624,0.0
24339,0.0
24341,0.1
24344,0.0
24345,0.012334046510553824
24638,0.0
24643,0.0
24360,0.0
24657,0.0
24660,0.0
24671,0.1
24676,0.0
24385,0.0
24391,0.0
32957,0.0
33262,0.1
32961,0.0
33291,0.012334046510553824
32988,0.0
32990,0.0
33012,0.012334046510553824
33332,0.0
33022,0.2
34013,0.0
33685,0.0067711779697998496
34038,0.0
33712,0.0
33715,0.1
33718,0.0
34173,0.0
33761,0.0
33768,0.0
33794,0.0
33797,0.0
33802,0.2
33824,0.0
33825,0.0
34156,0.012334046510553824
33840,0.008227815848666026
33544,0.0
33863,0.0
33573,0.0
33578,0.0
33579,0.0
33583,0.0
33590,0.0067711779697998496
33595,0.009071343761152938
33611,0.0
33616,0.0
33617,0.0067711779697998496
33919,0.009071343761152938
33925,0.0
33938,0.1
33636,0.0
33947,0.0
33952,0.0
33648,0.0067711779697998496
33657,0.0
25730,0.0
25737,0.0
25756,0.0
25774,0.0
